"","uniprot_id","source_file","target_name","dfam_id","e_value","score","strand","start_aa","end_aa","source","name","repeat_type_name","repeat_subtype_name","ensembl_gene_id_version"
"23461",NA,"ENST00000622777","ENST00000622777.4","DF003445905",2.6e-13,31.6,"+",62,109,"alignment","Pman_UNKNOWN_6.2013","Unknown","","ENSG00000275136.4"
"23462",NA,"ENST00000622777","ENST00000622777.4","DF003445905",6.6e-21,56.8,"+",112,205,"alignment","Pman_UNKNOWN_6.2013","Unknown","","ENSG00000275136.4"
"23463",NA,"ENST00000622777","ENST00000622777.4","DF003445790",4.3e-17,44.5,"+",115,205,"alignment","Pman_ERVL-MALR_6.4338","LTR","ERVL-MaLR","ENSG00000275136.4"
"23464",NA,"ENST00000622777","ENST00000622777.4","DF003445860",1.1e-20,56.4,"-",123,201,"alignment","Pman_MIR_6.1523","SINE","MIR","ENSG00000275136.4"
"23465",NA,"ENST00000622782","ENST00000622782.4","DF003445813",1.6e-15,37.3,"+",6,73,"alignment","Pman_L1_6.15341","LINE","L1","ENSG00000275819.4"
"23466",NA,"ENST00000622782","ENST00000622782.4","DF003445790",4.9e-15,35.9,"+",6,47,"alignment","Pman_ERVL-MALR_6.4338","LTR","ERVL-MaLR","ENSG00000275819.4"
"23467",NA,"ENST00000622782","ENST00000622782.4","DF003445860",2.1e-15,37,"-",6,72,"alignment","Pman_MIR_6.1523","SINE","MIR","ENSG00000275819.4"
"23468",NA,"ENST00000622784","ENST00000622784.1","DF003445813",3.7e-15,38.6,"+",27,66,"alignment","Pman_L1_6.15341","LINE","L1","ENSG00000275629.4"
"23469",NA,"ENST00000622784","ENST00000622784.1","DF003445813",4.8e-29,84.7,"+",122,219,"alignment","Pman_L1_6.15341","LINE","L1","ENSG00000275629.4"
"23470",NA,"ENST00000622784","ENST00000622784.1","DF003445905",8.5e-18,47.2,"+",223,317,"alignment","Pman_UNKNOWN_6.2013","Unknown","","ENSG00000275629.4"
"23471",NA,"ENST00000622784","ENST00000622784.1","DF003445860",6.7e-31,90.9,"-",122,219,"alignment","Pman_MIR_6.1523","SINE","MIR","ENSG00000275629.4"
"23472",NA,"ENST00000622784","ENST00000622784.1","DF003445860",8.4e-26,74,"-",27,119,"alignment","Pman_MIR_6.1523","SINE","MIR","ENSG00000275629.4"
"23473",NA,"ENST00000622784","ENST00000622784.1","DF003445905",1.6e-14,36.3,"+",27,66,"alignment","Pman_UNKNOWN_6.2013","Unknown","","ENSG00000275629.4"
"23474",NA,"ENST00000622784","ENST00000622784.1","DF003445905",1.4e-28,83,"+",122,223,"alignment","Pman_UNKNOWN_6.2013","Unknown","","ENSG00000275629.4"
"23475",NA,"ENST00000622882","ENST00000622882.4","DF003445813",3.8e-22,61.6,"+",34,121,"alignment","Pman_L1_6.15341","LINE","L1","ENSG00000274193.4"
"23476",NA,"ENST00000622882","ENST00000622882.4","DF003445905",3.2e-21,58.3,"+",34,127,"alignment","Pman_UNKNOWN_6.2013","Unknown","","ENSG00000274193.4"
"23477",NA,"ENST00000622882","ENST00000622882.4","DF003445790",1.2e-20,56.8,"+",34,121,"alignment","Pman_ERVL-MALR_6.4338","LTR","ERVL-MaLR","ENSG00000274193.4"
"23478",NA,"ENST00000622882","ENST00000622882.4","DF003445860",2.3e-24,69,"-",30,121,"alignment","Pman_MIR_6.1523","SINE","MIR","ENSG00000274193.4"
"23479",NA,"ENST00000622883","ENST00000622883.4","DF003445813",7.5e-13,30.1,"+",24,121,"alignment","Pman_L1_6.15341","LINE","L1","ENSG00000276858.4"
"23480",NA,"ENST00000622883","ENST00000622883.4","DF003445813",1.4e-20,55.7,"+",125,219,"alignment","Pman_L1_6.15341","LINE","L1","ENSG00000276858.4"
"23481",NA,"ENST00000622883","ENST00000622883.4","DF003445905",2.6e-13,31.4,"+",74,121,"alignment","Pman_UNKNOWN_6.2013","Unknown","","ENSG00000276858.4"
"23482",NA,"ENST00000622883","ENST00000622883.4","DF003445905",4.1e-23,63.9,"+",124,220,"alignment","Pman_UNKNOWN_6.2013","Unknown","","ENSG00000276858.4"
"23483",NA,"ENST00000622883","ENST00000622883.4","DF003445790",5.4e-19,50.6,"+",128,218,"alignment","Pman_ERVL-MALR_6.4338","LTR","ERVL-MaLR","ENSG00000276858.4"
"23484",NA,"ENST00000622883","ENST00000622883.4","DF003445860",6.9e-22,60.1,"-",135,219,"alignment","Pman_MIR_6.1523","SINE","MIR","ENSG00000276858.4"
"23485",NA,"ENST00000622891","ENST00000622891.4","DF003445813",7.6e-69,215.6,"+",21,119,"alignment","Pman_L1_6.15341","LINE","L1","ENSG00000277177.4"
"23486",NA,"ENST00000622891","ENST00000622891.4","DF003445813",3e-35,104.1,"+",121,191,"alignment","Pman_L1_6.15341","LINE","L1","ENSG00000277177.4"
"23487",NA,"ENST00000622891","ENST00000622891.4","DF003445905",4.4e-49,149.8,"+",118,191,"alignment","Pman_UNKNOWN_6.2013","Unknown","","ENSG00000277177.4"
"23488",NA,"ENST00000622891","ENST00000622891.4","DF003445790",9e-36,106,"+",121,191,"alignment","Pman_ERVL-MALR_6.4338","LTR","ERVL-MaLR","ENSG00000277177.4"
"23489",NA,"ENST00000622891","ENST00000622891.4","DF003445860",3.1e-68,213.7,"-",23,119,"alignment","Pman_MIR_6.1523","SINE","MIR","ENSG00000277177.4"
"23490",NA,"ENST00000622891","ENST00000622891.4","DF003445897",2.1e-25,69.7,"+",121,189,"alignment","Pman_L1-DEP_6.2339","Retroposon","L1-dep","ENSG00000277177.4"
"23491",NA,"ENST00000622904","ENST00000622904.4","DF003445813",1.6e-13,32.3,"+",8,109,"alignment","Pman_L1_6.15341","LINE","L1","ENSG00000275136.4"
"23492",NA,"ENST00000622904","ENST00000622904.4","DF003445813",1.7e-11,25.7,"+",113,185,"alignment","Pman_L1_6.15341","LINE","L1","ENSG00000275136.4"
"23493",NA,"ENST00000622904","ENST00000622904.4","DF003445905",2.4e-13,31.6,"+",62,109,"alignment","Pman_UNKNOWN_6.2013","Unknown","","ENSG00000275136.4"
"23494",NA,"ENST00000622904","ENST00000622904.4","DF003445790",2.7e-14,35.2,"+",8,109,"alignment","Pman_ERVL-MALR_6.4338","LTR","ERVL-MaLR","ENSG00000275136.4"
"23495","B7Z1F5","ENST00000623108","ENST00000623108.3","DF003445675",1e-11,29,"+",148,205,"alignment","Pman_B4_6.6324","SINE","B4","ENSG00000138115.16"
"23496","B7Z1F5","ENST00000623108","ENST00000623108.3","DF003445675",1.5e-15,41.8,"+",202,252,"alignment","Pman_B4_6.6324","SINE","B4","ENSG00000138115.16"
"23497","Q16670-1","ENST00000623276","ENST00000623276.3","DF000004001",6.9e-82,262.9,"-",231,472,"alignment","TE-X-12_DR","Unknown","","ENSG00000197062.13"
"23498","Q16670-1","ENST00000623276","ENST00000623276.3","DF000001960",2.7e-38,117.8,"+",355,467,"alignment","MurSatRep1","Unknown","","ENSG00000197062.13"
"23499","Q16670-1","ENST00000623276","ENST00000623276.3","DF003445771",3.2e-54,168.6,"-",267,389,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000197062.13"
"23500",NA,"ENST00000623359","ENST00000623359.1","DF000004001",4.4e-123,399.4,"-",80,328,"alignment","TE-X-12_DR","Unknown","","ENSG00000279566.1"
"23501",NA,"ENST00000623359","ENST00000623359.1","DF000001960",2.7e-61,194.1,"+",185,298,"alignment","MurSatRep1","Unknown","","ENSG00000279566.1"
"23502",NA,"ENST00000623359","ENST00000623359.1","DF003445771",2.4e-70,222.1,"-",218,342,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000279566.1"
"23503","A0A096LP39","ENST00000623385","ENST00000623385.3","DF003572174",1.1e-10,25,"+",28,73,"alignment","Unknown-46_AstCal","Unknown","","ENSG00000248167.7"
"23504","Q96GP6-1","ENST00000623402","ENST00000623402.1","DF000289875",8.5e-07,12.6,"+",20,38,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000244486.10"
"23505",NA,"ENST00000623534","ENST00000623534.3","DF000001960",1.4e-16,43.6,"+",24,71,"alignment","MurSatRep1","Unknown","","ENSG00000278780.4"
"23506",NA,"ENST00000623534","ENST00000623534.3","DF003445819",6.2e-28,81.4,"+",32,74,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000278780.4"
"23507","O76039-2","ENST00000623535","ENST00000623535.2","DF003584193",8.5e-19,53.3,"+",129,225,"alignment","Copia-105_rCom","LTR","Copia","ENSG00000008086.13"
"23508","Q53S08","ENST00000623617","ENST00000623617.3","DF003586888",0.00013,7.6,"+",13,47,"alignment","Ssa_1137","Unknown","","ENSG00000233087.8"
"23509","Q53S08","ENST00000623617","ENST00000623617.3","DF003448163",5.4e-16,41.7,"-",90,135,"alignment","","Unknown","","ENSG00000233087.8"
"23510",NA,"ENST00000623648","ENST00000623648.1","DF000004001",4.4e-123,399.4,"-",80,328,"alignment","TE-X-12_DR","Unknown","","ENSG00000279566.1"
"23511",NA,"ENST00000623648","ENST00000623648.1","DF000001960",2.7e-61,194.1,"+",185,298,"alignment","MurSatRep1","Unknown","","ENSG00000279566.1"
"23512",NA,"ENST00000623648","ENST00000623648.1","DF003445771",2.4e-70,222.1,"-",218,342,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000279566.1"
"23513",NA,"ENST00000623758","ENST00000623758.1","DF003445819",8e-15,37.2,"+",13,45,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000274746.4"
"23514",NA,"ENST00000623839","ENST00000623839.3","DF000289875",1.8e-07,14.6,"+",52,74,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000263163.5"
"23515",NA,"ENST00000623839","ENST00000623839.3","DF000289854",5.8e-05,4.4,"-",52,69,"alignment","Chlamys-1_tObl","PLE","Chlamys","ENSG00000263163.5"
"23516",NA,"ENST00000623839","ENST00000623839.3","DF000289883",1.8e-06,9.5,"+",51,128,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000263163.5"
"23517",NA,"ENST00000623857","ENST00000623857.3","DF000001960",1.2e-13,34,"+",3,45,"alignment","MurSatRep1","Unknown","","ENSG00000275050.4"
"23518",NA,"ENST00000623857","ENST00000623857.3","DF003445819",1.4e-23,67,"+",3,44,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000275050.4"
"23519",NA,"ENST00000623857","ENST00000623857.3","DF000289956",8.4e-10,16.9,"+",59,106,"alignment","PLE-X1_cBra","PLE","Chlamys","ENSG00000275050.4"
"23520",NA,"ENST00000623898","ENST00000623898.3","DF000001960",1.4e-15,39.6,"+",2,40,"alignment","MurSatRep1","Unknown","","ENSG00000278091.4"
"23521",NA,"ENST00000623898","ENST00000623898.3","DF003445819",2.7e-27,78.6,"+",2,43,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000278091.4"
"23522","O15084-2","ENST00000624145","ENST00000624145.3","DF003586906",1.1e-09,23.5,"-",404,443,"alignment","Ssa_1181","Unknown","","ENSG00000206560.12"
"23523","O15084-2","ENST00000624145","ENST00000624145.3","DF003586906",5.4e-09,21.1,"-",379,404,"alignment","Ssa_1181","Unknown","","ENSG00000206560.12"
"23524","O15084-2","ENST00000624145","ENST00000624145.3","DF003586906",7.9e-05,7.3,"-",362,378,"alignment","Ssa_1181","Unknown","","ENSG00000206560.12"
"23525",NA,"ENST00000624316","ENST00000624316.3","DF000004001",2.7e-106,343.8,"-",120,352,"alignment","TE-X-12_DR","Unknown","","ENSG00000274746.4"
"23526",NA,"ENST00000624316","ENST00000624316.3","DF003445819",9.3e-14,36.6,"+",14,45,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000274746.4"
"23527",NA,"ENST00000624316","ENST00000624316.3","DF000001960",4.5e-56,176.8,"+",273,378,"alignment","MurSatRep1","Unknown","","ENSG00000274746.4"
"23528",NA,"ENST00000624316","ENST00000624316.3","DF003445771",5.5e-75,237.5,"-",251,390,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000274746.4"
"23529",NA,"ENST00000624335","ENST00000624335.1","DF000004001",4.4e-123,399.4,"-",80,328,"alignment","TE-X-12_DR","Unknown","","ENSG00000279566.1"
"23530",NA,"ENST00000624335","ENST00000624335.1","DF000001960",2.7e-61,194.1,"+",185,298,"alignment","MurSatRep1","Unknown","","ENSG00000279566.1"
"23531",NA,"ENST00000624335","ENST00000624335.1","DF003445771",2.4e-70,222.1,"-",218,342,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000279566.1"
"23532",NA,"ENST00000624369","ENST00000624369.3","DF000001960",1.6e-16,43.7,"+",2,47,"alignment","MurSatRep1","Unknown","","ENSG00000278091.4"
"23533",NA,"ENST00000624369","ENST00000624369.3","DF003445819",6.1e-28,81.7,"+",2,44,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000278091.4"
"23534",NA,"ENST00000624369","ENST00000624369.3","DF003440173",4.3e-07,9.5,"-",72,110,"alignment","LINE1-4_mMol","LINE","L1","ENSG00000278091.4"
"23535",NA,"ENST00000624369","ENST00000624369.3","DF000277114",9.9e-13,28.1,"-",71,117,"alignment","GalVar-5.360","LINE","L1","ENSG00000278091.4"
"23536",NA,"ENST00000624457","ENST00000624457.3","DF000001960",1.4e-16,43.6,"+",24,71,"alignment","MurSatRep1","Unknown","","ENSG00000278780.4"
"23537",NA,"ENST00000624457","ENST00000624457.3","DF003445819",6.2e-28,81.4,"+",32,74,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000278780.4"
"23538","A0A096LNL1","ENST00000624586","ENST00000624586.1","DF003440115",8.4e-07,10.2,"+",107,125,"alignment","hAT2_mMol","DNA","hAT-Charlie","ENSG00000178567.8"
"23539",NA,"ENST00000624588","ENST00000624588.3","DF000000039",3.7e-66,210.7,"-",76,147,"alignment","AluS","SINE","Alu","ENSG00000278091.4"
"23540",NA,"ENST00000624588","ENST00000624588.3","DF003445749",3.8e-12,29.7,"+",106,133,"alignment","Pman_ERVK_5.786","LTR","ERVK","ENSG00000278091.4"
"23541",NA,"ENST00000624732","ENST00000624732.1","DF000004001",4.4e-123,399.4,"-",80,328,"alignment","TE-X-12_DR","Unknown","","ENSG00000279566.1"
"23542",NA,"ENST00000624732","ENST00000624732.1","DF000001960",2.7e-61,194.1,"+",185,298,"alignment","MurSatRep1","Unknown","","ENSG00000279566.1"
"23543",NA,"ENST00000624732","ENST00000624732.1","DF003445771",2.4e-70,222.1,"-",218,342,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000279566.1"
"23544",NA,"ENST00000624841","ENST00000624841.1","DF000000003",2.8e-46,145.5,"-",107,156,"alignment","AluS","SINE","Alu","ENSG00000274746.4"
"23545",NA,"ENST00000624841","ENST00000624841.1","DF000280069",4.9e-29,82.1,"-",107,156,"alignment","PitPit-1.26","LINE","L1","ENSG00000274746.4"
"23546",NA,"ENST00000624841","ENST00000624841.1","DF003445819",6.5e-13,32.2,"+",78,108,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000274746.4"
"23547","Q5K4L6-1","ENST00000624995","ENST00000624995.4","DF000289875",2.5e-07,14,"+",5,27,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000143554.15"
"23548","Q5K4L6-1","ENST00000624995","ENST00000624995.4","DF000289854",7.7e-05,3.9,"-",5,22,"alignment","Chlamys-1_tObl","PLE","Chlamys","ENSG00000143554.15"
"23549","Q5K4L6-1","ENST00000624995","ENST00000624995.4","DF000289883",8.7e-06,7.1,"+",5,81,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000143554.15"
"23550",NA,"ENST00000625004","ENST00000625004.3","DF000001960",2.9e-15,39.5,"+",2,40,"alignment","MurSatRep1","Unknown","","ENSG00000278091.4"
"23551",NA,"ENST00000625004","ENST00000625004.3","DF003445819",4.7e-27,78.7,"+",2,43,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000278091.4"
"23552","P08048-2","ENST00000625061","ENST00000625061.3","DF000004001",1.3e-34,106.6,"-",234,464,"alignment","TE-X-12_DR","Unknown","","ENSG00000067646.13"
"23553","P08048-2","ENST00000625061","ENST00000625061.3","DF003445771",7.1e-14,35,"-",453,558,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000067646.13"
"23554",NA,"ENST00000625163","ENST00000625163.3","DF000001960",3.5e-17,45.7,"+",24,76,"alignment","MurSatRep1","Unknown","","ENSG00000278780.4"
"23555",NA,"ENST00000625163","ENST00000625163.3","DF003445819",1.7e-28,83.3,"+",32,75,"alignment","Pman_L1_6.15634","LINE","L1","ENSG00000278780.4"
"23556","E7EQZ4","ENST00000625245","ENST00000625245.2","DF000000002",1.6e-15,45.5,"-",278,295,"alignment","AluY","SINE","Alu","ENSG00000172062.18"
"23557","E7EQZ4","ENST00000625245","ENST00000625245.2","DF000289866",5.7e-05,2.2,"+",217,248,"alignment","Chlamys-4_cBra","PLE","Chlamys","ENSG00000172062.18"
"23558","A0A087X1P4","ENST00000625284","ENST00000625284.2","DF000004001",1.4e-74,239.2,"-",306,537,"alignment","TE-X-12_DR","Unknown","","ENSG00000198185.13"
"23559","A0A087X1P4","ENST00000625284","ENST00000625284.2","DF000001960",2.5e-55,174.8,"+",561,673,"alignment","MurSatRep1","Unknown","","ENSG00000198185.13"
"23560","A0A087X1P4","ENST00000625284","ENST00000625284.2","DF003445771",1.6e-68,216.5,"-",542,677,"alignment","Pman_ERVK_6.4964","LTR","ERVK","ENSG00000198185.13"
"23561","A0A0D9SF80","ENST00000625377","ENST00000625377.3","DF000000107",0,1060.9,"+",495,950,"alignment","Charlie8","DNA","hAT-Charlie","ENSG00000289346.1"
"23562",NA,"ENST00000625456","ENST00000625456.2","DF000289875",6.6e-07,11.8,"+",332,352,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000277564.4"
"23563",NA,"ENST00000625456","ENST00000625456.2","DF000289868",0.00063,1.6,"+",332,347,"alignment","Chlamys-4_cRei","PLE","Chlamys","ENSG00000277564.4"
"23564",NA,"ENST00000625456","ENST00000625456.2","DF000289884",0.00015,3.4,"+",334,348,"alignment","Chlamys-8_cSch","PLE","Chlamys","ENSG00000277564.4"
"23565",NA,"ENST00000625456","ENST00000625456.2","DF000289883",0.00013,2.5,"+",333,347,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000277564.4"
"23566",NA,"ENST00000625467","ENST00000625467.2","DF003445839",3.3e-53,166.1,"+",55,217,"alignment","Pman_MIR_6.141","SINE","MIR","ENSG00000277377.4"
"23567",NA,"ENST00000625467","ENST00000625467.2","DF003445859",1.1e-11,26,"-",309,357,"alignment","Pman_MIR_6.2859","SINE","MIR","ENSG00000277377.4"
"23568",NA,"ENST00000625467","ENST00000625467.2","DF003445859",2.7e-26,74.5,"-",208,288,"alignment","Pman_MIR_6.2859","SINE","MIR","ENSG00000277377.4"
"23569","O95819-2","ENST00000625522","ENST00000625522.3","DF000289875",0.0037,1,"-",736,758,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000071054.18"
"23570","O95819-2","ENST00000625522","ENST00000625522.3","DF000004297",1e-13,38.1,"+",1,37,"alignment","TguLTRL4a-La_fAlb","LTR","ERVL","ENSG00000071054.18"
"23571","F8WE37","ENST00000625535","ENST00000625535.1","DF000000147",2.1e-13,36.2,"-",24,39,"alignment","FRAM","SINE","Alu","ENSG00000144554.14"
"23572","Q9UM63-1","ENST00000625622","ENST00000625622.2","DF000004001",4.8e-19,54.6,"-",3,110,"alignment","TE-X-12_DR","Unknown","","ENSG00000118495.22"
"23573","G3XAD0","ENST00000625756","ENST00000625756.2","DF000000034",2.2e-16,46.4,"-",81,104,"alignment","AluJ","SINE","Alu","ENSG00000169598.18"
"23574","Q6NUS8-2","ENST00000625798","ENST00000625798.2","DF000000215",2.2e-23,65.8,"+",212,253,"alignment","HUERS-P2","LTR","ERV1","ENSG00000145626.13"
"23575","Q6NUS8-2","ENST00000625798","ENST00000625798.2","DF000000855",7.2e-13,28.6,"+",227,253,"alignment","MER52-int","LTR","ERV1","ENSG00000145626.13"
"23576",NA,"ENST00000625801","ENST00000625801.1","DF000000154",2.8e-34,104.1,"+",391,473,"alignment","HAL1","LINE","L1","ENSG00000277222.4"
"23577","A0A0D9SF53","ENST00000625837","ENST00000625837.2","DF003586615",8.7e-81,258,"-",154,504,"alignment","ZymTri_2023_family_1492","Unknown","","ENSG00000215301.12"
"23578","A0A0D9SF53","ENST00000625837","ENST00000625837.2","DF003586645",0.0024,0.4,"-",582,632,"alignment","ZymTri_2023_family_177","Unknown","","ENSG00000215301.12"
"23579","A0A0D9SF53","ENST00000625837","ENST00000625837.2","DF000289883",1.6e-05,6.3,"-",606,631,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000215301.12"
"23580",NA,"ENST00000625857","ENST00000625857.1","DF000000047",3.6e-34,106.2,"+",65,105,"alignment","AluS","SINE","Alu","ENSG00000276856.3"
"23581",NA,"ENST00000625857","ENST00000625857.1","DF003445749",9.7e-15,38.9,"-",61,97,"alignment","Pman_ERVK_5.786","LTR","ERVK","ENSG00000276856.3"
"23582",NA,"ENST00000625857","ENST00000625857.1","DF000281802",3.7e-12,28.2,"+",68,99,"alignment","CriGri-5.1515_int","LTR","ERV1","ENSG00000276856.3"
"23583",NA,"ENST00000625857","ENST00000625857.1","DF003445792",1.4e-14,36.8,"+",37,97,"alignment","Pman_ERVL-MaLR_6.4194","LTR","ERVL-MaLR","ENSG00000276856.3"
"23584",NA,"ENST00000625857","ENST00000625857.1","DF003445800",3e-14,33.8,"-",62,97,"alignment","Pman_ERVK_6.9887","LTR","ERVK","ENSG00000276856.3"
"23585",NA,"ENST00000625862","ENST00000625862.2","DF000001221",3.3e-28,84.4,"-",38,75,"alignment","MLT1C2","LTR","ERVL-MaLR","ENSG00000277429.4"
"23586",NA,"ENST00000625868","ENST00000625868.2","DF000001221",3.3e-28,84.4,"-",38,75,"alignment","MLT1C2","LTR","ERVL-MaLR","ENSG00000275581.4"
"23587","A0A0D9SEN7","ENST00000625924","ENST00000625924.1","DF000289875",1.2e-17,47.8,"-",32,75,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000124813.24"
"23588","A0A0D9SEN7","ENST00000625924","ENST00000625924.1","DF000289848",1.9e-05,6.2,"-",36,75,"alignment","Chlamys-1_cSch","PLE","Chlamys","ENSG00000124813.24"
"23589","A0A0D9SEN7","ENST00000625924","ENST00000625924.1","DF000289868",2.5e-09,19.9,"-",35,75,"alignment","Chlamys-4_cRei","PLE","Chlamys","ENSG00000124813.24"
"23590","A0A0D9SEN7","ENST00000625924","ENST00000625924.1","DF000289884",0.00021,3.2,"-",53,80,"alignment","Chlamys-8_cSch","PLE","Chlamys","ENSG00000124813.24"
"23591","A0A0D9SEN7","ENST00000625924","ENST00000625924.1","DF000289856",7.9e-05,4.2,"-",46,75,"alignment","Chlamys-2_cInc","PLE","Chlamys","ENSG00000124813.24"
"23592","A0A0D9SEN7","ENST00000625924","ENST00000625924.1","DF003586645",0.00043,2.3,"-",36,57,"alignment","ZymTri_2023_family_177","Unknown","","ENSG00000124813.24"
"23593","A0A0D9SEN7","ENST00000625924","ENST00000625924.1","DF000289883",1.4e-15,39.2,"-",31,78,"alignment","Chlamys-8_cRei","PLE","Chlamys","ENSG00000124813.24"
"23594","Q8N9N5-5","ENST00000626016","ENST00000626016.2","DF000001129",5.2e-14,39.8,"-",403,425,"alignment","MLT1E3","LTR","ERVL-MaLR","ENSG00000172530.23"
"23595",NA,"ENST00000626049","ENST00000626049.1","DF000000007",5.4e-30,90.7,"-",39,76,"alignment","AluJ","SINE","Alu","ENSG00000277429.4"
"23596",NA,"ENST00000626049","ENST00000626049.1","DF000279796",6.8e-16,43.3,"-",39,76,"alignment","OtoGar-5.26","SINE","B4","ENSG00000277429.4"
"23597",NA,"ENST00000626049","ENST00000626049.1","DF000280069",7.6e-21,53.8,"-",41,76,"alignment","PitPit-1.26","LINE","L1","ENSG00000277429.4"
"23598",NA,"ENST00000626107","ENST00000626107.2","DF000289875",3.5e-07,12.7,"+",310,341,"alignment","Chlamys-5_cSch","PLE","Chlamys","ENSG00000277564.4"
"23599",NA,"ENST00000626107","ENST00000626107.2","DF000289868",0.00066,1.5,"+",310,325,"alignment","Chlamys-4_cRei","PLE","Chlamys","ENSG00000277564.4"
