"","uniprot_id","target_name","dfam_id","start_aa","end_aa","repeat_type_name","name","TE_per_protein","is_primate_spec","organism","clade","group","ensembl_gene_id_version","n_exons"
"6462","Q9GZR5","ENST00000369816.5","DF003571922",126,180,"DNA","NA-DNA-15_AstCal",1,"no","Astatotilapia calliptera","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ovalentaria;Cichlomorphae;Cichliformes;Cichlidae;African cichlids;Pseudocrenilabrinae;Haplochromini;Astatotilapia;Astatotilapia calliptera","not_mammals","ENSG00000118402.6",1
"6463","Q9GZR7","ENST00000621632.5","DF003586840",415,439,"DNA","Ssa_0120",1,"no","Salmo salar","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Salmoniformes;Salmonidae;Salmoninae;Salmo;Salmo salar","not_mammals","ENSG00000089737.20",4
"6464","Q9GZR7","ENST00000621632.5","DF003586595",597,705,"LINE","ZymTri_2023_family_141",3,"no","Zymoseptoria tritici","root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae;Zymoseptoria;Zymoseptoria tritici","not_mammals","ENSG00000089737.20",4
"6465","Q9GZU2","ENST00000326441.15","DF000289883",1363,1417,"PLE","Chlamys-8_cRei",2,"no","Chlamydomonas reinhardtii","root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas reinhardtii","not_mammals","ENSG00000198300.14",1
"6466","Q9GZU2-2","ENST00000593695.5","DF000289883",1237,1291,"PLE","Chlamys-8_cRei",2,"no","Chlamydomonas reinhardtii","root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas reinhardtii","not_mammals","ENSG00000198300.14",1
"6467","Q9GZU2-4","ENST00000598410.5","DF000289883",1239,1293,"PLE","Chlamys-8_cRei",2,"no","Chlamydomonas reinhardtii","root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas reinhardtii","not_mammals","ENSG00000198300.14",1
"6468","Q9GZY0","ENST00000625106.4","DF000000699",1,14,"LTR",NA,1,"no","Eutheria","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria","mammals_non_primate","ENSG00000269405.7",1
"6469","Q9GZY1","ENST00000527246.3","DF000000001",12,50,"SINE","MIR",1,"no","Mammalia","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia","mammals_non_primate","ENSG00000254440.3",1
"6470","Q9H0K4","ENST00000221538.8","DF003440116",167,206,"RC","Helitron10_pKuh",1,"no","Pipistrellus kuhlii","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Microchiroptera;Vespertilionidae;Pipistrellus;Pipistrellus kuhlii","mammals_non_primate","ENSG00000104941.8",3
"6471","Q9H0K4","ENST00000221538.8","DF000289956",545,585,"PLE","PLE-X1_cBra",2,"no","Chara braunii","root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Charophyceae;Charales;Characeae;Chara;Chara braunii","not_mammals","ENSG00000104941.8",3
"6472","Q9H0L4","ENST00000331173.6","DF000289877",415,449,"PLE","Chlamys-6_cBra",2,"no","Chara braunii","root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Charophyceae;Charales;Characeae;Chara;Chara braunii","not_mammals","ENSG00000177613.9",1
"6473","Q9H0S4","ENST00000358007.7","DF003586595",267,373,"LINE","ZymTri_2023_family_141",2,"no","Zymoseptoria tritici","root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae;Zymoseptoria;Zymoseptoria tritici","not_mammals","ENSG00000213782.8",4
"6474","Q9H0Y0-2","ENST00000355178.8","DF000000049",71,126,"SINE","AluS",1,"yes","Simiiformes","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes","primates","ENSG00000152348.17",2
"6475","Q9H165-6","ENST00000335712.11","DF003445771",710,787,"LTR","Pman_ERVK_6.4964",1,"no","Peromyscus maniculatus","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Myomorpha;Muroidea;Cricetidae;Neotominae;Peromyscus;Peromyscus maniculatus","mammals_non_primate","ENSG00000119866.22",1
"6476","Q9H1A7","ENST00000621093.5","DF000001041",106,115,"LTR","MSTA",1,"no","Haplorrhini","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini","primates","ENSG00000285437.3",1
"6477","Q9H1B7","ENST00000238647.5","DF000289875",85,127,"PLE","Chlamys-5_cSch",1,"no","Chlamydomonas schloesseri","root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas schloesseri","not_mammals","ENSG00000119669.5",1
"6478","Q9H1H9","ENST00000259711.11","DF003586826",516,542,"DNA","Ssa_0020",2,"no","Salmo salar","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Salmoniformes;Salmonidae;Salmoninae;Salmo;Salmo salar","not_mammals","ENSG00000137177.20",2
"6479","Q9H1H9-2","ENST00000378826.6","DF003586826",516,542,"DNA","Ssa_0020",2,"no","Salmo salar","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Salmoniformes;Salmonidae;Salmoninae;Salmo;Salmo salar","not_mammals","ENSG00000137177.20",2
"6480","Q9H1H9-3","ENST00000378814.9","DF003586826",516,542,"DNA","Ssa_0020",2,"no","Salmo salar","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Salmoniformes;Salmonidae;Salmoninae;Salmo;Salmo salar","not_mammals","ENSG00000137177.20",2
"6481","Q9H1H9-4","ENST00000378843.6","DF003586826",516,542,"DNA","Ssa_0020",2,"no","Salmo salar","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Salmoniformes;Salmonidae;Salmoninae;Salmo;Salmo salar","not_mammals","ENSG00000137177.20",2
"6482","Q9H1H9-5","ENST00000502704.2","DF000000034",50,70,"SINE","AluJ",1,"yes","Primates","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates","primates","ENSG00000137177.20",1
"6483","Q9H1K1-2","ENST00000392807.8","DF000000779",1,11,"LINE",NA,1,"no","Eutheria","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria","mammals_non_primate","ENSG00000136003.17",1
"6484","Q9H221","ENST00000272286.4","DF000289874",170,219,"PLE","Chlamys-5_cInc",1,"no","Chlamydomonas incerta","root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas incerta","not_mammals","ENSG00000143921.10",2
"6485","Q9H251-7","ENST00000398788.4","DF000282209",91,230,"LTR","MurFea-1.292_int",1,"no","Murina aurata feae","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Microchiroptera;Vespertilionidae;Murina;Murina aurata;Murina aurata feae","mammals_non_primate",NA,NA
"6486","Q9H251-9","ENST00000619887.4","DF000282209",98,230,"LTR","MurFea-1.292_int",1,"no","Murina aurata feae","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Microchiroptera;Vespertilionidae;Murina;Murina aurata;Murina aurata feae","mammals_non_primate",NA,NA
"6487","Q9H267","ENST00000333371.8","DF000001067",580,591,"Retroposon","SVA_A",1,"yes","Hominoidea","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Catarrhini;Hominoidea","primates","ENSG00000184056.16",1
"6488","Q9H2D6-6","ENST00000407319.7","DF000001253",393,432,"SINE","MIR1_Amn",1,"no","Amniota","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota","mammals_non_primate","ENSG00000100106.22",2
"6489","Q9H2G4","ENST00000375442.8","DF000289866",563,599,"PLE","Chlamys-4_cBra",1,"no","Chara braunii","root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Charophyceae;Charales;Characeae;Chara;Chara braunii","not_mammals","ENSG00000184205.15",1
"6490","Q9H2H8-2","ENST00000286175.12","DF000000050",25,66,"SINE","AluS",1,"yes","Simiiformes","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes","primates","ENSG00000240344.11",3
"6491","Q9H334-6","ENST00000484350.5","DF000289875",33,120,"PLE","Chlamys-5_cSch",1,"no","Chlamydomonas schloesseri","root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas schloesseri","not_mammals","ENSG00000114861.25",3
"6492","Q9H3H9","ENST00000372780.6","DF003586825",89,118,"DNA","Ssa_0070",1,"no","Salmo salar","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Salmoniformes;Salmonidae;Salmoninae;Salmo;Salmo salar","not_mammals","ENSG00000184905.10",1
"6493","Q9H3R1-2","ENST00000613194.4","DF000000045",319,363,"SINE","AluS",1,"yes","Haplorrhini","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini","primates","ENSG00000138653.10",3
"6494","Q9H3S4","ENST00000360057.7","DF003584245",62,103,"LTR","Copia-52_rCom",1,"no","Ricinus communis","root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Malpighiales;Euphorbiaceae;Acalyphoideae;Acalypheae;Ricinus;Ricinus communis","not_mammals","ENSG00000196511.16",2
"6495","Q9H3Z4","ENST00000360864.9","DF000289875",116,133,"PLE","Chlamys-5_cSch",1,"no","Chlamydomonas schloesseri","root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas schloesseri","not_mammals","ENSG00000101152.13",1
"6496","Q9H497-2","ENST00000352445.10","DF000000616",314,337,"LTR","LTR8A",1,"no","Haplorrhini","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini","primates","ENSG00000186283.15",2
"6497","Q9H4A3","ENST00000530271.6","DF000289877",1753,1870,"PLE","Chlamys-6_cBra",1,"no","Chara braunii","root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Charophyceae;Charales;Characeae;Chara;Chara braunii","not_mammals","ENSG00000060237.20",1
"6498","Q9H4A3","ENST00000530271.6","DF003576529",2142,2164,"LTR","ERV1-1_rFer_ltr",2,"no","Rhinolophus ferrumequinum","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Microchiroptera;Rhinolophidae;Rhinolophinae;Rhinolophus;Rhinolophus ferrumequinum","mammals_non_primate","ENSG00000060237.20",1
"6499","Q9H4A3-5","ENST00000340908.9","DF000289877",1591,1709,"PLE","Chlamys-6_cBra",1,"no","Chara braunii","root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Charophyceae;Charales;Characeae;Chara;Chara braunii","not_mammals","ENSG00000060237.20",1
"6500","Q9H4A3-5","ENST00000340908.9","DF003576529",1981,2003,"LTR","ERV1-1_rFer_ltr",2,"no","Rhinolophus ferrumequinum","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Microchiroptera;Rhinolophidae;Rhinolophinae;Rhinolophus;Rhinolophus ferrumequinum","mammals_non_primate","ENSG00000060237.20",1
"6501","Q9H4A3-6","ENST00000537687.5","DF000289877",1599,1717,"PLE","Chlamys-6_cBra",1,"no","Chara braunii","root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Charophyceae;Charales;Characeae;Chara;Chara braunii","not_mammals","ENSG00000060237.20",1
"6502","Q9H4A3-6","ENST00000537687.5","DF003576529",1989,2011,"LTR","ERV1-1_rFer_ltr",2,"no","Rhinolophus ferrumequinum","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Microchiroptera;Rhinolophidae;Rhinolophinae;Rhinolophus;Rhinolophus ferrumequinum","mammals_non_primate","ENSG00000060237.20",1
"6503","Q9H4B7","ENST00000217133.2","DF003586724",57,411,"LINE","ZymTri_2023_family_532",1,"no","Zymoseptoria tritici","root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae;Zymoseptoria;Zymoseptoria tritici","not_mammals","ENSG00000101162.4",2
"6504","Q9H4E7","ENST00000316637.7","DF000289883",333,413,"PLE","Chlamys-8_cRei",1,"no","Chlamydomonas reinhardtii","root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas reinhardtii","not_mammals","ENSG00000023892.13",2
"6505","Q9H4G0-4","ENST00000628415.2","DF000000001",1,28,"SINE","MIR",1,"no","Mammalia","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia","mammals_non_primate","ENSG00000088367.24",1
"6506","Q9H4T2","ENST00000340487.5","DF003445771",236,349,"LTR","Pman_ERVK_6.4964",1,"no","Peromyscus maniculatus","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Myomorpha;Muroidea;Cricetidae;Neotominae;Peromyscus;Peromyscus maniculatus","mammals_non_primate","ENSG00000196812.7",1
"6507","Q9H4Y4","ENST00000369703.1","DF000001017",78,92,"LTR","MLT1I",1,"no","Eutheria","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria","mammals_non_primate","ENSG00000120051.15",1
"6508","Q9H5I1","ENST00000354919.11","DF003586801",64,80,"LTR","ZymTri_2023_family_607",1,"no","Zymoseptoria tritici","root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae;Zymoseptoria;Zymoseptoria tritici","not_mammals","ENSG00000152455.17",1
"6509","Q9H5I4","ENST00000469037.2","DF003445819",12,52,"LINE","Pman_L1_6.15634",1,"no","Peromyscus maniculatus","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Myomorpha;Muroidea;Cricetidae;Neotominae;Peromyscus;Peromyscus maniculatus","mammals_non_primate","ENSG00000189180.17",2
"6510","Q9H5Z6-2","ENST00000243806.2","DF000000034",245,272,"SINE","AluJ",1,"yes","Primates","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates","primates","ENSG00000124019.11",1
"6511","Q9H611","ENST00000268043.8","DF003586706",553,592,"RC","ZymTri_2023_family_466",2,"no","Zymoseptoria tritici","root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae;Zymoseptoria;Zymoseptoria tritici","not_mammals","ENSG00000140451.14",2
"6512","Q9H6B4","ENST00000448775.4","DF003586827",259,305,"DNA","Ssa_0062",1,"no","Salmo salar","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Salmoniformes;Salmonidae;Salmoninae;Salmo;Salmo salar","not_mammals","ENSG00000166250.14",2
"6513","Q9H6Q4-3","ENST00000568545.5","DF000278856",6,345,"RC","MurFea-5.2046",1,"no","Murina aurata feae","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Microchiroptera;Vespertilionidae;Murina;Murina aurata;Murina aurata feae","mammals_non_primate","ENSG00000103245.15",8
"6514","Q9H6W3","ENST00000304061.8","DF000275588",495,534,"LINE","ChiLan-1.140",1,"no","Chinchilla lanigera","root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Hystricomorpha;Chinchillidae;Chinchilla;Chinchilla lanigera","mammals_non_primate","ENSG00000170468.8",1
